"scenario","method","lambda","mse_mean","true_fdr_mean","est_fdr_mean","fdp_mean"
"independent","cv",0.0185158924063475,1.26634757558946,0.841725760077561,0.782087975302161,0.841725760077561
"independent","cv",0.0169656289691538,1.28312575627302,0.847672385614953,0.794434368930761,0.847672385614953
"independent","cv",0.0155451630416861,1.30032318918559,0.853404553277874,0.806242365267031,0.853404553277874
"independent","cv",0.0142436271848197,1.31781570867526,0.858275672206249,0.816339042532701,0.858275672206249
"independent","cv",0.0130510638477118,1.3354414771896,0.862700374062557,0.825539040680079,0.862700374062557
"independent","cv",0.0119583491864054,1.35327061415606,0.866552414148223,0.833522540841714,0.866552414148223
"independent","cv",0.0109571232608041,1.37094121823866,0.869911671491163,0.840534631090751,0.869911671491163
"independent","cv",0.0100397260759821,1.3885354157735,0.873014934891747,0.846997467059577,0.873014934891747
"independent","cv",0.00919913897850576,1.40584611375974,0.875720939023462,0.852658060234993,0.875720939023462
"independent","cv",0.00842893095941227,1.42288589207324,0.878164509790556,0.857694180017798,0.878164509790556
"independent","cv",0.00772320945303067,1.43944403775643,0.880261596040726,0.862000975687061,0.880261596040726
"independent","cv",0.00707657525522565,1.45563547979421,0.882250245702301,0.866104733816669,0.882250245702301
"independent","cv",0.00648408121616084,1.4712019585001,0.883873283804532,0.86943979530455,0.883873283804532
"independent","cv",0.00594119439155589,1.4861909511189,0.885477002421485,0.87277672432444,0.885477002421485
"independent","cv",0.00544376136287119,1.50051369190757,0.886683244117227,0.875319597259074,0.886683244117227
